"account_id","account_name","industry","country","signup_date","referral_source","plan_tier","seats","is_trial","churn_flag","total_mrr","total_arr","active_subs","total_usage_events","avg_daily_usage","total_errors","unique_features","usage_velocity","ticket_volume","avg_res_time_hrs","high_priority_count","churn_date","is_churned"
"A-e19ff6","Company_411","Cybersecurity","UK","2023-07-28","partner","Enterprise",1,"False","False",4910,58920,12,45,10.1333333333333,24,26,1.13483146067416,3,30.6666666666667,3,"2024-04-18",1
"A-e19ff6","Company_411","Cybersecurity","UK","2023-07-28","partner","Enterprise",1,"False","False",4910,58920,12,45,10.1333333333333,24,26,1.13483146067416,3,30.6666666666667,3,"2024-01-08",1
"A-e19ff6","Company_411","Cybersecurity","UK","2023-07-28","partner","Enterprise",1,"False","False",4910,58920,12,45,10.1333333333333,24,26,1.13483146067416,3,30.6666666666667,3,"2024-06-27",1
"A-7920cc","Company_412","Cybersecurity","FR","2023-11-23","ads","Pro",39,"False","False",52089,625068,16,62,9.69354838709677,28,32,0.896907216494845,7,32.8571428571429,1,NA,0
"A-5a92e7","Company_413","HealthTech","US","2024-06-11","ads","Pro",4,"False","False",12671,152052,19,85,10.4117647058824,76,37,0.87962962962963,7,45,4,"2024-11-11",1
"A-5a92e7","Company_413","HealthTech","US","2024-06-11","ads","Pro",4,"False","False",12671,152052,19,85,10.4117647058824,76,37,0.87962962962963,7,45,4,"2024-06-18",1
"A-fdfc91","Company_414","Cybersecurity","US","2023-05-06","ads","Basic",29,"False","False",20612,247344,10,56,10.0714285714286,29,32,0.942857142857143,5,28.8,5,NA,0
"A-1e50e0","Company_415","Cybersecurity","DE","2023-02-21","other","Pro",19,"True","True",13295,159540,5,20,9.7,15,17,0.989795918367347,2,20.5,2,"2023-11-01",1
"A-1e50e0","Company_415","Cybersecurity","DE","2023-02-21","other","Pro",19,"True","True",13295,159540,5,20,9.7,15,17,0.989795918367347,2,20.5,2,"2024-04-26",1
"A-1e1b80","Company_416","FinTech","CA","2023-09-12","other","Enterprise",50,"False","False",48647,583764,12,68,10.0294117647059,47,34,0.97,6,43,4,"2024-11-13",1
"A-1e1b80","Company_416","FinTech","CA","2023-09-12","other","Enterprise",50,"False","False",48647,583764,12,68,10.0294117647059,47,34,0.97,6,43,4,"2024-10-14",1
"A-1e1b80","Company_416","FinTech","CA","2023-09-12","other","Enterprise",50,"False","False",48647,583764,12,68,10.0294117647059,47,34,0.97,6,43,4,"2023-10-04",1
"A-659280","Company_417","FinTech","IN","2023-11-17","event","Enterprise",13,"True","True",21450,257400,12,60,10.2166666666667,34,30,1.13461538461538,4,8,0,"2024-11-22",1
"A-659280","Company_417","FinTech","IN","2023-11-17","event","Enterprise",13,"True","True",21450,257400,12,60,10.2166666666667,34,30,1.13461538461538,4,8,0,"2024-07-23",1
"A-f6b2fb","Company_418","DevTools","AU","2024-04-23","event","Basic",23,"False","False",23359,280308,10,55,9.52727272727273,37,29,0.966666666666667,5,55,2,"2024-07-11",1
"A-cb6cc6","Company_419","DevTools","US","2023-04-03","ads","Basic",13,"True","False",2622,31464,7,35,8.97142857142857,26,21,1.06024096385542,3,16.3333333333333,2,NA,0
"A-d62e02","Company_420","Cybersecurity","US","2024-08-20","partner","Pro",6,"False","False",21324,255888,10,34,10.1176470588235,23,25,1.25773195876289,1,36,1,NA,0
"A-d535f6","Company_421","DevTools","US","2024-09-03","organic","Basic",12,"True","True",7415,88980,9,47,10.1489361702128,29,26,1.09090909090909,0,0,0,"2024-11-26",1
"A-d535f6","Company_421","DevTools","US","2024-09-03","organic","Basic",12,"True","True",7415,88980,9,47,10.1489361702128,29,26,1.09090909090909,0,0,0,"2024-10-05",1
"A-39868b","Company_422","FinTech","AU","2024-03-17","partner","Pro",9,"False","False",4194,50328,5,28,10.8928571428571,21,22,0.971153846153846,6,39,2,"2024-05-24",1
"A-39868b","Company_422","FinTech","AU","2024-03-17","partner","Pro",9,"False","False",4194,50328,5,28,10.8928571428571,21,22,0.971153846153846,6,39,2,"2024-05-06",1
"A-3cc791","Company_423","EdTech","US","2024-01-10","other","Enterprise",6,"False","False",8522,102264,8,46,9.71739130434783,30,28,0.989473684210526,6,48.3333333333333,3,"2024-10-09",1
"A-337bc1","Company_424","Cybersecurity","US","2023-07-19","organic","Pro",30,"True","False",19379,232548,7,43,9.88372093023256,34,27,1.00980392156863,4,32.5,2,"2023-10-21",1
"A-337bc1","Company_424","Cybersecurity","US","2023-07-19","organic","Pro",30,"True","False",19379,232548,7,43,9.88372093023256,34,27,1.00980392156863,4,32.5,2,"2023-12-16",1
"A-58b9ff","Company_425","DevTools","IN","2024-05-31","partner","Enterprise",2,"False","False",22642,271704,13,65,10.2615384615385,32,28,1.09278350515464,2,66,0,"2024-10-10",1
"A-bf7919","Company_426","HealthTech","US","2024-11-27","organic","Pro",3,"False","False",1560,18720,6,26,10.0769230769231,14,23,0.709401709401709,2,14.5,1,"2024-12-06",1
"A-bf7919","Company_426","HealthTech","US","2024-11-27","organic","Pro",3,"False","False",1560,18720,6,26,10.0769230769231,14,23,0.709401709401709,2,14.5,1,"2024-12-17",1
"A-1d5444","Company_427","Cybersecurity","US","2024-01-18","partner","Basic",24,"False","True",30958,371496,14,59,10.0338983050847,35,28,0.80188679245283,2,30,2,"2024-06-01",1
"A-0f3e88","Company_428","HealthTech","US","2023-07-23","other","Basic",7,"False","True",5624,67488,11,59,10.135593220339,28,32,1.01980198019802,3,48,1,"2024-08-11",1
"A-7641d3","Company_429","EdTech","US","2023-02-16","partner","Pro",8,"True","True",12060,144720,11,50,10.38,26,28,0.786885245901639,5,45.2,3,"2024-06-07",1
"A-7641d3","Company_429","EdTech","US","2023-02-16","partner","Pro",8,"True","True",12060,144720,11,50,10.38,26,28,0.786885245901639,5,45.2,3,"2023-11-10",1
"A-cd458b","Company_430","DevTools","US","2024-06-15","other","Basic",10,"True","False",43291,519492,15,84,10.2857142857143,45,34,0.839285714285714,5,38.4,4,"2024-11-07",1
"A-c16b88","Company_431","HealthTech","US","2023-12-02","event","Enterprise",23,"False","False",20338,244056,9,48,9.52083333333333,24,28,1.11494252873563,3,48.3333333333333,2,"2024-06-01",1
"A-59f724","Company_432","HealthTech","US","2023-11-03","other","Enterprise",3,"True","False",9773,117276,12,68,10.2352941176471,47,33,0.854545454545454,4,19.25,3,NA,0
"A-87aa7b","Company_433","HealthTech","US","2024-05-16","organic","Pro",24,"True","False",22881,274572,16,72,10.3055555555556,35,31,0.861111111111111,3,27.3333333333333,2,"2024-12-26",1
"A-87aa7b","Company_433","HealthTech","US","2024-05-16","organic","Pro",24,"True","False",22881,274572,16,72,10.3055555555556,35,31,0.861111111111111,3,27.3333333333333,2,"2024-06-19",1
"A-87aa7b","Company_433","HealthTech","US","2024-05-16","organic","Pro",24,"True","False",22881,274572,16,72,10.3055555555556,35,31,0.861111111111111,3,27.3333333333333,2,"2024-06-07",1
"A-1e6fc3","Company_434","EdTech","FR","2023-12-06","other","Pro",1,"False","False",444,5328,4,26,9.38461538461539,19,19,1.06593406593407,5,23.8,3,"2024-03-20",1
"A-39ddf4","Company_435","EdTech","US","2024-12-05","partner","Enterprise",40,"False","False",35836,430032,9,46,9.89130434782609,36,27,0.76271186440678,5,23,4,"2024-12-13",1
"A-34ea2f","Company_436","HealthTech","US","2024-08-15","organic","Enterprise",8,"False","True",14583,174996,12,57,9.64912280701754,30,29,0.898989898989899,8,35.25,3,"2024-10-05",1
"A-34ea2f","Company_436","HealthTech","US","2024-08-15","organic","Enterprise",8,"False","True",14583,174996,12,57,9.64912280701754,30,29,0.898989898989899,8,35.25,3,"2024-10-19",1
"A-716841","Company_437","FinTech","US","2024-05-06","other","Pro",45,"False","False",26234,314808,8,34,10.1176470588235,13,26,0.875,5,29.8,0,"2024-11-13",1
"A-558c72","Company_438","FinTech","US","2023-06-01","organic","Basic",12,"False","False",9171,110052,7,30,9.86666666666667,16,19,0.951456310679612,4,64.25,2,"2024-11-28",1
"A-b11cd0","Company_439","DevTools","US","2023-01-20","ads","Pro",26,"True","True",4806,57672,6,29,9.58620689655172,16,21,0.951923076923077,4,38.5,0,NA,0
"A-cc1d8d","Company_440","FinTech","US","2024-12-08","other","Pro",5,"False","False",8947,107364,13,63,9.80952380952381,48,33,1.02083333333333,5,30.2,2,"2024-12-17",1
"A-cc1d8d","Company_440","FinTech","US","2024-12-08","other","Pro",5,"False","False",8947,107364,13,63,9.80952380952381,48,33,1.02083333333333,5,30.2,2,"2024-12-19",1
"A-7f4db3","Company_441","FinTech","US","2023-03-05","other","Pro",4,"False","False",26276,315312,15,90,9.37777777777778,46,36,1.04255319148936,5,16.6,2,"2023-03-21",1
"A-db5e9e","Company_442","DevTools","US","2024-11-09","partner","Basic",4,"False","False",9251,111012,8,57,10.280701754386,27,29,1.18681318681319,2,66,0,"2024-12-29",1
"A-cc102e","Company_443","HealthTech","US","2024-04-15","partner","Enterprise",13,"False","False",10063,120756,10,43,9.16279069767442,39,26,0.989690721649485,4,33.25,1,"2024-04-25",1
"A-cc102e","Company_443","HealthTech","US","2024-04-15","partner","Enterprise",13,"False","False",10063,120756,10,43,9.16279069767442,39,26,0.989690721649485,4,33.25,1,"2024-11-19",1
"A-cc102e","Company_443","HealthTech","US","2024-04-15","partner","Enterprise",13,"False","False",10063,120756,10,43,9.16279069767442,39,26,0.989690721649485,4,33.25,1,"2024-11-19",1
"A-82d8a6","Company_444","Cybersecurity","UK","2024-11-28","ads","Basic",5,"False","False",27966,335592,17,70,9.44285714285714,38,32,1.14141414141414,5,42.2,3,"2024-12-29",1
"A-dec005","Company_445","HealthTech","US","2023-10-13","partner","Pro",21,"False","False",30744,368928,10,51,9.31372549019608,44,31,1.37179487179487,2,59,1,"2024-11-23",1
"A-5790f4","Company_446","FinTech","UK","2024-12-22","event","Pro",1,"True","False",18926,227112,6,35,9.17142857142857,26,25,0.81,4,44,1,"2024-12-26",1
"A-5790f4","Company_446","FinTech","UK","2024-12-22","event","Pro",1,"True","False",18926,227112,6,35,9.17142857142857,26,25,0.81,4,44,1,"2024-12-25",1
"A-5790f4","Company_446","FinTech","UK","2024-12-22","event","Pro",1,"True","False",18926,227112,6,35,9.17142857142857,26,25,0.81,4,44,1,"2024-12-31",1
"A-7c83a1","Company_447","Cybersecurity","US","2024-05-06","partner","Pro",12,"False","False",16731,200772,12,62,10.1935483870968,23,29,1.16304347826087,4,42,2,"2024-05-19",1
"A-297a2d","Company_448","HealthTech","UK","2023-05-05","event","Pro",27,"False","False",14373,172476,5,25,9.76,22,23,1.09278350515464,2,32.5,2,NA,0
"A-4c56c9","Company_449","FinTech","US","2023-12-20","partner","Enterprise",9,"False","True",30471,365652,13,64,9.734375,38,34,0.96,5,38.6,2,"2024-04-05",1
"A-cbbe12","Company_450","Cybersecurity","DE","2023-03-22","partner","Enterprise",40,"False","False",13081,156972,6,22,8.09090909090909,10,14,0.808988764044944,6,38,4,NA,0
"A-4a267b","Company_451","FinTech","US","2024-05-05","other","Pro",25,"False","False",29687,356244,10,50,9.96,22,31,1.01960784313725,4,16.25,2,"2024-06-17",1
"A-bcbe98","Company_452","Cybersecurity","US","2024-07-29","other","Enterprise",46,"False","False",21666,259992,11,65,9.76923076923077,43,34,1.02857142857143,7,38.2857142857143,4,"2024-11-25",1
"A-427b69","Company_453","FinTech","US","2024-08-23","other","Basic",17,"False","False",19958,239496,10,70,9.97142857142857,36,32,0.849056603773585,2,31.5,1,NA,0
"A-0be015","Company_454","FinTech","US","2024-10-15","event","Pro",19,"False","False",1178,14136,5,28,10.6071428571429,13,19,1.14705882352941,7,40.2857142857143,4,"2024-12-13",1
"A-054577","Company_455","EdTech","UK","2024-04-28","ads","Basic",2,"False","False",44601,535212,16,85,9.8,52,36,0.981481481481482,1,46,1,NA,0
"A-bc87bc","Company_456","FinTech","US","2024-07-17","event","Pro",3,"False","False",12032,144384,8,36,10.9444444444444,14,24,1.22,7,40.5714285714286,4,NA,0
"A-0f7d77","Company_457","FinTech","IN","2024-10-28","partner","Pro",3,"False","False",2326,27912,6,30,9.93333333333333,19,23,1.04081632653061,5,27.2,3,"2024-11-09",1
"A-e7beab","Company_458","EdTech","DE","2023-10-20","organic","Enterprise",5,"False","False",11332,135984,7,36,10.3611111111111,17,22,0.98019801980198,6,36.6666666666667,2,"2024-04-25",1
"A-a09355","Company_459","FinTech","US","2024-08-10","organic","Basic",14,"False","False",34140,409680,16,78,10.1025641025641,47,33,1.17977528089888,5,32.6,3,"2024-09-13",1
"A-a09355","Company_459","FinTech","US","2024-08-10","organic","Basic",14,"False","False",34140,409680,16,78,10.1025641025641,47,33,1.17977528089888,5,32.6,3,"2024-10-18",1
"A-31ab9a","Company_460","FinTech","DE","2024-03-03","organic","Pro",3,"False","False",15802,189624,7,34,10,23,19,0.89622641509434,7,43.1428571428571,3,"2024-09-23",1
"A-31ab9a","Company_460","FinTech","DE","2024-03-03","organic","Pro",3,"False","False",15802,189624,7,34,10,23,19,0.89622641509434,7,43.1428571428571,3,"2024-08-09",1
"A-0158bb","Company_461","FinTech","DE","2024-05-22","partner","Basic",5,"False","False",4070,48840,6,36,10.1111111111111,22,19,0.821428571428571,1,32,1,NA,0
"A-f19b24","Company_462","Cybersecurity","US","2023-01-10","organic","Pro",29,"True","False",2523,30276,3,12,9.91666666666667,10,12,1,2,35.5,1,NA,0
"A-798a3f","Company_463","DevTools","FR","2023-10-19","other","Enterprise",12,"False","True",14152,169824,9,37,9.51351351351351,19,19,1.1046511627907,5,33,5,"2024-07-19",1
"A-42b791","Company_464","FinTech","AU","2024-05-20","event","Pro",3,"False","False",19060,228720,7,32,9.75,6,19,0.824074074074074,3,33.6666666666667,2,NA,0
"A-068fc6","Company_465","EdTech","US","2023-07-17","event","Enterprise",35,"False","False",29085,349020,10,59,10.135593220339,29,32,0.990909090909091,5,38.8,4,NA,0
"A-6f50ae","Company_466","FinTech","US","2023-09-21","partner","Pro",19,"False","True",26608,319296,14,83,9.7710843373494,48,35,1.3625,5,31,2,"2024-02-26",1
"A-6f50ae","Company_466","FinTech","US","2023-09-21","partner","Pro",19,"False","True",26608,319296,14,83,9.7710843373494,48,35,1.3625,5,31,2,"2023-11-06",1
"A-a2485e","Company_467","FinTech","US","2024-08-04","event","Pro",3,"True","False",8775,105300,6,28,11.3214285714286,13,22,0.898305084745763,0,0,0,NA,0
"A-bb1eaa","Company_468","Cybersecurity","US","2024-06-11","organic","Basic",21,"False","False",10381,124572,5,17,9.64705882352941,7,15,1.25274725274725,6,23.5,5,"2024-08-15",1
"A-cc98bc","Company_469","DevTools","US","2023-05-24","ads","Basic",32,"False","False",21567,258804,10,53,10.3962264150943,24,29,1.03260869565217,3,4.66666666666667,1,NA,0
"A-d77f4c","Company_470","DevTools","US","2023-09-25","partner","Pro",4,"True","False",48726,584712,14,62,9.95161290322581,32,31,0.961538461538462,2,31,1,"2024-10-03",1
"A-d77f4c","Company_470","DevTools","US","2023-09-25","partner","Pro",4,"True","False",48726,584712,14,62,9.95161290322581,32,31,0.961538461538462,2,31,1,"2024-12-03",1
"A-d77f4c","Company_470","DevTools","US","2023-09-25","partner","Pro",4,"True","False",48726,584712,14,62,9.95161290322581,32,31,0.961538461538462,2,31,1,"2024-08-06",1
"A-ccabf0","Company_471","HealthTech","IN","2023-11-06","organic","Pro",1,"False","False",22379,268548,10,50,10.12,29,31,1,4,46.25,2,"2024-10-31",1
"A-ccabf0","Company_471","HealthTech","IN","2023-11-06","organic","Pro",1,"False","False",22379,268548,10,50,10.12,29,31,1,4,46.25,2,"2024-05-05",1
"A-700ade","Company_472","Cybersecurity","UK","2024-10-31","organic","Enterprise",1,"True","False",16875,202500,8,29,9.79310344827586,18,20,0.919191919191919,4,30.25,3,NA,0
"A-4a4c2d","Company_473","DevTools","US","2023-05-02","event","Enterprise",54,"False","False",33966,407592,13,59,9.94915254237288,37,28,0.93,5,42,2,NA,0
"A-b7ef83","Company_474","Cybersecurity","UK","2024-05-29","partner","Pro",1,"True","False",35868,430416,15,72,10.25,39,34,1.04854368932039,2,47.5,1,"2024-07-24",1
"A-b7ef83","Company_474","Cybersecurity","UK","2024-05-29","partner","Pro",1,"True","False",35868,430416,15,72,10.25,39,34,1.04854368932039,2,47.5,1,"2024-06-01",1
"A-e08cd3","Company_475","FinTech","US","2024-09-21","ads","Pro",67,"True","False",71020,852240,11,43,10.046511627907,21,30,0.938775510204082,8,30.375,6,"2024-09-21",1
"A-e08cd3","Company_475","FinTech","US","2024-09-21","ads","Pro",67,"True","False",71020,852240,11,43,10.046511627907,21,30,0.938775510204082,8,30.375,6,"2024-12-17",1
"A-19b2c8","Company_476","DevTools","IN","2023-06-06","other","Pro",20,"False","False",26703,320436,13,63,9.53968253968254,34,31,0.765217391304348,3,29.3333333333333,1,"2024-08-16",1
"A-970c97","Company_477","HealthTech","DE","2024-03-01","other","Enterprise",14,"False","False",15381,184572,8,44,10.0909090909091,24,26,0.981981981981982,1,61,1,NA,0
"A-6dee43","Company_478","FinTech","UK","2023-08-12","other","Basic",3,"True","False",22770,273240,11,48,9.60416666666667,11,28,0.715596330275229,5,44.2,5,"2024-01-14",1
"A-5ed98d","Company_479","DevTools","US","2024-06-22","partner","Basic",24,"False","False",15478,185736,8,32,9.75,18,23,0.757281553398058,5,35.8,2,"2024-09-27",1
"A-5ed98d","Company_479","DevTools","US","2024-06-22","partner","Basic",24,"False","False",15478,185736,8,32,9.75,18,23,0.757281553398058,5,35.8,2,"2024-10-02",1
"A-c58f49","Company_480","EdTech","US","2024-07-31","other","Enterprise",70,"True","False",70980,851760,7,38,9.55263157894737,22,24,0.980582524271845,3,36.3333333333333,2,"2024-08-27",1
"A-c58f49","Company_480","EdTech","US","2024-07-31","other","Enterprise",70,"True","False",70980,851760,7,38,9.55263157894737,22,24,0.980582524271845,3,36.3333333333333,2,"2024-09-21",1
"A-c58f49","Company_480","EdTech","US","2024-07-31","other","Enterprise",70,"True","False",70980,851760,7,38,9.55263157894737,22,24,0.980582524271845,3,36.3333333333333,2,"2024-09-03",1
"A-9c18c4","Company_481","HealthTech","US","2023-07-27","ads","Pro",11,"False","True",17823,213876,10,56,9.92857142857143,37,30,0.941176470588235,4,42.25,2,NA,0
"A-cc8c8f","Company_482","DevTools","US","2024-06-16","ads","Enterprise",23,"False","False",15600,187200,7,28,9.57142857142857,18,20,1.03260869565217,2,14.5,2,"2024-09-12",1
"A-5f7781","Company_483","DevTools","US","2024-08-20","other","Pro",22,"False","False",10252,123024,5,18,10.1666666666667,10,16,0.88785046728972,2,28.5,2,"2024-12-25",1
"A-e1b9cd","Company_484","DevTools","US","2023-02-26","event","Pro",40,"False","True",37042,444504,15,80,10.5,47,34,0.979166666666667,1,35,1,"2024-10-01",1
"A-ac85cd","Company_485","EdTech","US","2024-07-31","partner","Enterprise",53,"False","False",41267,495204,12,63,10.0634920634921,29,30,1.32222222222222,3,33.6666666666667,0,"2024-10-20",1
"A-ac85cd","Company_485","EdTech","US","2024-07-31","partner","Enterprise",53,"False","False",41267,495204,12,63,10.0634920634921,29,30,1.32222222222222,3,33.6666666666667,0,"2024-12-13",1
"A-d792a6","Company_486","DevTools","US","2023-01-23","organic","Enterprise",4,"False","False",23049,276588,15,68,10.1470588235294,40,32,0.980769230769231,5,40.6,3,"2024-08-13",1
"A-d792a6","Company_486","DevTools","US","2023-01-23","organic","Enterprise",4,"False","False",23049,276588,15,68,10.1470588235294,40,32,0.980769230769231,5,40.6,3,"2023-09-11",1
"A-ac9111","Company_487","HealthTech","US","2023-08-12","event","Pro",21,"True","False",26626,319512,16,83,9.73493975903614,46,36,1,3,24.6666666666667,2,"2024-06-25",1
"A-18793f","Company_488","EdTech","US","2024-12-18","organic","Basic",148,"True","False",78588,943056,11,48,10.125,20,30,0.99009900990099,5,45.2,2,"2024-12-30",1
"A-9f0b68","Company_489","EdTech","US","2024-04-28","ads","Basic",10,"False","False",28518,342216,12,70,10.1285714285714,33,36,0.962616822429907,3,30.3333333333333,2,"2024-08-10",1
"A-9f0b68","Company_489","EdTech","US","2024-04-28","ads","Basic",10,"False","False",28518,342216,12,70,10.1285714285714,33,36,0.962616822429907,3,30.3333333333333,2,"2024-11-01",1
"A-d3c88e","Company_490","DevTools","US","2024-10-18","event","Pro",16,"False","False",26183,314196,13,64,10.0625,48,33,1.03370786516854,3,58,3,"2024-11-18",1
"A-ccb686","Company_491","DevTools","US","2024-01-22","other","Basic",10,"False","False",21541,258492,12,70,10.3,46,35,1.00970873786408,1,67,1,"2024-06-22",1
"A-ccb686","Company_491","DevTools","US","2024-01-22","other","Basic",10,"False","False",21541,258492,12,70,10.3,46,35,1.00970873786408,1,67,1,"2024-11-24",1
"A-ccb686","Company_491","DevTools","US","2024-01-22","other","Basic",10,"False","False",21541,258492,12,70,10.3,46,35,1.00970873786408,1,67,1,"2024-11-08",1
"A-118f1c","Company_492","Cybersecurity","US","2024-10-31","other","Pro",32,"False","False",52160,625920,8,38,9.71052631578947,14,22,0.850877192982456,1,64,0,"2024-12-17",1
"A-0e966d","Company_493","FinTech","IN","2024-06-25","ads","Basic",11,"False","True",12445,149340,11,64,9.9375,34,31,0.971153846153846,3,31.6666666666667,1,NA,0
"A-b9f5b1","Company_494","Cybersecurity","US","2023-01-24","other","Pro",15,"True","False",7072,84864,7,30,10.2333333333333,12,21,1.07920792079208,6,31.8333333333333,2,"2023-07-21",1
"A-8ae3fc","Company_495","DevTools","CA","2024-06-28","ads","Pro",9,"False","False",4447,53364,8,39,10.3076923076923,30,26,1.01960784313725,4,39.5,4,"2024-08-10",1
"A-55f257","Company_496","FinTech","US","2023-12-21","organic","Basic",9,"False","False",12137,145644,10,53,8.9811320754717,25,31,1.25301204819277,6,43.1666666666667,3,NA,0
"A-d26ab4","Company_497","DevTools","UK","2024-11-07","organic","Basic",9,"False","True",16613,199356,9,46,9.95652173913044,24,24,1.10588235294118,2,49.5,1,"2024-12-26",1
"A-712533","Company_498","EdTech","US","2023-07-31","organic","Pro",18,"False","False",19382,232584,12,55,10.3818181818182,35,32,0.871794871794872,5,37.4,2,"2024-07-18",1
"A-781cc0","Company_499","EdTech","US","2024-09-04","organic","Pro",12,"False","False",18315,219780,16,87,9.93103448275862,42,31,0.939393939393939,4,57.5,3,"2024-12-09",1
"A-781cc0","Company_499","EdTech","US","2024-09-04","organic","Pro",12,"False","False",18315,219780,16,87,9.93103448275862,42,31,0.939393939393939,4,57.5,3,"2024-10-12",1
